"Product No.","Manufacturer Product No.","Product Description","Total SOH","Price Before Discount Ex Vat"
"SP-PAN-170/24P-TP","SP-PAN-170/24P-TP","SP PAN 170/24P Transparent Polyp. Carry Case, Empty, 240x180x46mm","1","R 79.00"
"SP-PAN-170/25IMP-BK","SP-PAN-170/25IMP-BK","SP PAN 170/25IMP Black Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/25IMP-BU","SP-PAN-170/25IMP-BU","SP PAN 170/25IMP Blue Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/25IMP-RD","SP-PAN-170/25IMP-RD","SP PAN 170/25IMP Red Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/25IMP-TP","SP-PAN-170/25IMP-TP","SP PAN 170/25IMP Transparent Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/26H44-BK","SP-PAN-170/26H44-BK","SP PAN 170/26H44 Black Polyp. Carry Case, Empty, 260x210x44mm","39","R 125.00"
"SP-PAN-170/26H60-TP/BK","SP-PAN-170/26H60-TP/BK","SP PAN 170/26H60 Transparent/Black Polyp. Carry Case, Empty, 260x210x60mm","31","R 157.00"
"SP-PAN-170/26H76-BK","SP-PAN-170/26H76-BK","SP PAN 170/26H76 Black Polyp. Carry Case, Empty, 260x210x76mm","0","R 137.00"
"SP-PAN-170/26H76-BU","SP-PAN-170/26H76-BU","SP PAN 170/26H76 Blue Polyp. Carry Case, Empty, 260x210x76mm","1","R 137.00"
"SP-PAN-170/26H76S-BK","SP-PAN-170/26H76S-BK","SP PAN 170/26H76S Black Polyp. Carry Case, Cubed Foam, 260x210x76mm","24","R 238.00"
"SP-PAN-170/28-BK","SP-PAN-170/28-BK","SP PAN 170/28 Black Polyp. Carry Case, Empty, Stackable, 280x240x77mm","0","R 126.00"
"SP-PAN-170/28-TP","SP-PAN-170/28-TP","SP PAN 170/28 Transparent Polyp. Carry Case, Empty, Stackable, 280x240x77mm","1","R 132.00"
"SP-PAN-170/30-BK","SP-PAN-170/30-BK","SP PAN 170/30 Black Polyp. Carry Case, Empty, 320x280x119mm","1","R 178.00"
"SP-PAN-170/31-BK","SP-PAN-170/31-BK","SP PAN 170/31 Black Polyp. Carry Case, Empty, 320x240x61mm","1","R 142.00"
"SP-PAN-170/31-TP","SP-PAN-170/31-TP","SP PAN 170/31 Transparent Polyp. Carry Case, Empty, 320x240x61mm","1","R 142.00"
"SP-PAN-170/33-BK","SP-PAN-170/33-BK","SP PAN 170/33 Black Polyp. Carry Case, Empty, 336x290x84mm","0","R 252.00"
"SP-POW-PC-32316CE30","SP-POW-PC-32316CE30","Stage Plus Power Cube 32-16 - 32A in - 30mA ELU - 6x16 C curve MCB Cee Form Incl. Bag","0","R 8,556.00"
"SP-POW-PC-32316CE300","SP-POW-PC-32316CE300","Stage Plus Power Cube 32-16 - 32 in - 300mA ELU - 6x16A D curve MCB CEE(Industrial Version) Incl Bag","0","R 11,208.00"
"SP-POW-PC-32316PC30","SP-POW-PC-32316PC30","Stage Plus Power Cube 32-16 - 32 in - 30mA ELU - 12 x Amphenol HP (powerCON) C curve MCB Incl. Bag","2","R 9,575.00"
"SP-POW-PC-32316PC300","SP-POW-PC-32316PC300","Stage Plus Power Cube 32-16 - 32 in - 300mA ELU - 12 x Amphenol HP (powerCON) D curve MCB (Industrial)","0","R 9,575.00"
"SP-POW-PC-32316SA30","SP-POW-PC-32316SA30","Stage Plus Power Cube 32-16 - 32A in - 30mA ELU - 6x15A Plug Tops Incl. Bag","0","R 8,913.00"
"SP-POW-PC-32332","SP-POW-PC-32332","Stage Plus Power Cube 32-3-32 - 32A in - 30mA ELU - 3x32A Deeform 1ph Incl. Bag","0","R 8,556.00"
"SP-POW-RP-32-2U-01","SP-POW-RP-32-2U-01","Stage Plus Rack Power 2U - 32A Input - Powercon x 6 Output - Indicators - 3Phase - 2U","3","R 10,250.00"
"SP-POW-RP-32-2U-02","SP-POW-RP-32-2U-02","Stage Plus Rack Power - 32A Input - True1 x 6 Output - Indicators - 3Phase - 2U","1","R 12,500.00"
"SP-POW-RP-32-2U-03","SP-POW-RP-32-2U-02","Stage Plus Rack Power - 32A In- D40 Touring rack incl speaker 3xNL8 & 1xLK25 out 2U","0","R 33,500.00"
"SP-POW-RP-63-3U-01","SP-POW-RP-63-3U-01","Stage Plus Rack Power - 63A Input - 32A x 4 Output - 3Phase - 3U - Including Power Meter","1","R 27,371.00"
"SP-POW-RP-63-3U-02","SP-POW-RP-63-3U-02","Stage Plus Rack Power - 63A Input - 32A x 4 Output - 3Phase - 3U - Excluding Power Meter","1","R 16,145.00"
"SP-PRO-001-BK","SP-PRO-001-BK","SP PRO 001 Black Case, Empty w/ Convoluted Foam, ID: L157xW115xH41mm","38","R 294.00"
"SP-PRO-001C-TP","SP-PRO-001C-TP","SP PRO 001C Transparent Case, 4 Compartments, ID: L157xW115xH41mm","14","R 220.00"
"SP-PRO-001FLY-BK","SP-PRO-001FLY-BK","SP PRO 001FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","4","R 229.00"
"SP-PRO-001FLY-TP","SP-PRO-001FLY-TP","SP PRO 001FLY Transparent Waterproof Organiser Box, 1 Micro-slit EVA Foam","8","R 218.00"
"SP-PRO-001S-BK","SP-PRO-001S-BK","SP PRO 001S Black Case, Cubed Foam, ID: L157xW115xH41mm","66","R 315.00"
"SP-PRO-001-TP","SP-PRO-001-TP","SP PRO 001 Transparent Case, Empty, ID: L157xW115xH41mm","41","R 198.00"
"SP-PRO-002-BK","SP-PRO-002-BK","SP PRO 002 Black Case, Empty w/ Convoluted Foam, ID: L212xW140xH47mm","43","R 388.00"
"SP-PRO-002C-TP","SP-PRO-002C-TP","SP PRO 002C Transparent Case, 3-15 Adjustable Compartments, ID: L212xW140xH47mm","11","R 305.00"
"SP-PRO-002FLY-BK","SP-PRO-002FLY-BK","SP PRO 002FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","4","R 335.00"
"SP-PRO-002S-BK","SP-PRO-002S-BK","SP PRO 002S Black Case, Cubed Foam, ID: L212xW140xH47mm","33","R 426.00"
"SP-PRO-003-BK","SP-PRO-003-BK","SP PRO 003 Black Case, Empty w/ Convoluted Foam, ID: L316xW195xH53mm","40","R 567.00"
"SP-PRO-003C-TP","SP-PRO-003C-TP","SP PRO 003C Transparent Case, 3-15 Adjustable Compartments, ID: L316xW195xH53mm","24","R 456.00"
"SP-PRO-003FLY-BK","SP-PRO-003FLY-BK","SP PRO 003FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","15","R 512.00"
"SP-PRO-003S-BK","SP-PRO-003S-BK","SP PRO 003S Black Case, Cubed Foam, ID: L316xW195xH53mm","42","R 630.00"
"SP-PRO-004-BK","SP-PRO-004-BK","SP PRO 004 Black Carry Case, Empty w/ Convoluted Foam, ID: L316xW195xH81mm","40","R 667.00"
"SP-PRO-004C-TP","SP-PRO-004C-TP","SP PRO 004C Transparent Carry Case, 3 Compartments, ID: L316xW195xH81mm","23","R 504.00"
"SP-PRO-004FLY-BK","SP-PRO-004FLY-BK","SP PRO 004FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","12","R 578.00"
"SP-PRO-004S-BK","SP-PRO-004S-BK","SP PRO 004S Black Carry Case, Cubed Foam, ID: L316xW195xH81mm","16","R 1,008.00"
"SP-PRO-005-BK","SP-PRO-005-BK","SP PRO 005 Black Case, Empty w/ Convoluted Foam, ID: L290xW91xH65mm","30","R 451.00"
"SP-PRO-005S-BK","SP-PRO-005S-BK","SP PRO 005S Black Case, Cubed Foam, ID: L290xW91xH65mm","28","R 530.00"
"SP-PRO-1100-BK","SP-PRO-1100-BK","SP PRO 1100 Black TR Case w/o Ext. Handle, Empty, ID: L1100xW370xH140mm","7","R 6,248.00"
"SP-PRO-1100S-BK","SP-PRO-1100S-BK","SP PRO 1100S Black TR Case w/o Ext. Handle, Cubed Foam, ID: L1100xW370xH140mm","3","R 7,298.00"
"SP-PRO-1350-BK","SP-PRO-1350-BK","SP PRO 1350 Black TR Case w/o Ext. Handle, Empty, ID: L1350xW370xH150mm","14","R 7,450.00"
"SP-PRO-1350S-BK","SP-PRO-1350S-BK","SP PRO 1350S Black TR Case w/o Ext. Handle, Cubed Foam, ID: L1350xW370xH150mm","5","R 8,600.00"
"SP-PRO-200-BK","SP-PRO-200-BK","SP PRO 200 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L200xW125xH98mm","5","R 830.00"
"SP-PRO-200S-BK","SP-PRO-200S-BK","SP PRO 200S Black Carry Case, Cubed Foam, ID: L200xW125xH98mm","19","R 930.00"
"SP-PRO-235H105-BK","SP-PRO-235H105-BK","SP PRO 235H105 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L235xW180xH106mm","98","R 861.00"
"SP-PRO-235H105-OG","SP-PRO-235H105-OG","SP PRO 235H105 Orange Carry Case, Empty w/ Convoluted Foam in Lid, ID: L235xW180xH106mm","19","R 861.00"
"SP-PRO-235H105S-BK","SP-PRO-235H105S-BK","SP PRO 235H105S Black Carry Case, Cubed Foam, ID: L235xW180xH106mm","17","R 1,029.00"
"S-SEN-564565","564565","Sennheiser Spares - ME 2-II Microphone Clamp","1","R 230.00"
"S-SEN-575292","575292","Sennheiser Spares - MZQ 1 Microphone Clamp, SKM","6","R 607.00"
"STU-M207A","M207A","Studio Technologies Model 207A eSports Console","0","R 26,675.00"
"STU-M209","M209","Studio Technologies Model 209 Talent Console","0","R 24,239.00"
"STU-M210","M210","Studio Technologies Model 210 Announcer s Console","0","R 19,367.00"
"STU-M211","M211","Studio Technologies Model 211 Announcer's Console","0","R 20,463.00"
"STU-M212","M212","Studio Technologies Model 212 Announcer s Console","0","R 27,771.00"
"STU-M214A","M214A","Studio Technologies Model 214A Announcer s Console","0","R 26,675.00"
"STU-M215A","M215A","Studio Technologies Model 215A Announcer s Console","0","R 29,111.00"
"STU-M216A","M216A","Studio Technologies Model 216A Announcer s Console","0","R 31,547.00"
"STU-M22","M22","Studio Technologies Model 22 Access Station","0","R 5,725.00"
"STU-M232","M232","Studio Technologies Model 232 Announcer's Console","0","R 37,637.00"
"STU-M233","M233","Studio Technologies Model 233 Announcer s Console","0","R 33,252.00"
"STU-M234","M234","Studio Technologies Model 234 Announcer's Console","0","R 41,291.00"
"STU-M236","M236","Studio Technologies Model 236 Announcer's Console","0","R 44,945.00"
"STU-M24","M24","Studio Technologies Model 24 Access Station","0","R 8,283.00"
"STU-M240","M240","Studio Technologies Model 240 Producer s Console","0","R 36,053.00"
"STU-M25A","M25A","Studio Technologies Model 25A 19-inch Rack Adapter","0","R 2,680.00"
"STU-M27A","M27A","Studio Technologies Model 27A 19-inch Rack Adapter","0","R 2,680.00"
"STU-M28A","M28A","Studio Technologies Model 28A Panel Adapter","0","R 1,462.00"
"STU-M2A","M2A","Studio Technologies Model 2A Central Controller","0","R 49,938.00"
"STU-M32A","M32A","Studio Technologies Model 32A Talent Amplifier","0","R 4,629.00"
"STU-M33A","M33A","Studio Technologies Model 33A Talent Amplifier","0","R 5,360.00"
"STU-M34","M34","Studio Technologies Model 34 Talent Amplifier","0","R 5,481.00"
"STU-M342","M342","Studio Technologies Model 342 Intercom Station","0","R 16,931.00"
"STU-M348","M348","Studio Technologies Model 348 Intercom Station","0","R 44,945.00"
"STU-M354A","M354A","Studio Technologies Model 354A Talk Station","0","R 20,585.00"
"STU-M362A","M362A","Studio Technologies Model 362A Listen-Only Beltpack","0","R 10,841.00"
"STU-M370A","M370A","Studio Technologies Model 370A Intercom Beltpack","0","R 15,713.00"
"STU-M371A","M371A","Studio Technologies Model 371A Intercom Beltpack","0","R 15,713.00"
"STU-M372A","M372A","Studio Technologies Model 372A Intercom Beltpack","0","R 12,059.00"
"STU-M373A","M373A","Studio Technologies Model 373A Intercom Beltpack","0","R 12,059.00"
"STU-M374A","M374A","Studio Technologies Model 374A Intercom Beltpack","0","R 19,123.00"
"STU-M381","M381","Studio Technologies Model 381 On-Air Beltpack","0","R 20,219.00"
"STU-M391","M391","Studio Technologies Model 391 Dante Alerting Unit","0","R 12,059.00"
"STU-M392","M392","Studio Technologies Model 392 Visual Indicator Module","0","R 10,841.00"
"STU-M400A-12R","M400A-12R","Studio Technologies Model 400A-12R SDI-Over-Fiber Transport System","0","R 208,800.00"
"STU-M400A-12T","M400A-12T","Studio Technologies Model 400A-12T SDI-Over-Fiber Transport System","0","R 256,128.00"
"STU-M400A-3T/3R","M400A-3T/3R","Studio Technologies Model 400A-3T/3R SDI-Over-Fiber Transport System","0","R 129,456.00"
"STU-M400A-3T/9R","M400A-3T/9R","Studio Technologies Model 400A-3T/9R SDI-Over-Fiber Transport System","0","R 220,493.00"
"STU-M400A-6R","M400A-6R","Studio Technologies Model 400A-6R SDI-Over-Fiber Transport System","0","R 116,093.00"
"STU-M400A-6T","M400A-6T","Studio Technologies Model 400A-6T SDI-Over-Fiber Transport System","0","R 142,820.00"
"STU-M400A-6T/6R","M400A-6T/6R","Studio Technologies Model 400A-6T/6R SDI-Over-Fiber Transport System","0","R 232,464.00"
"STU-M400A-9T/3R","M400A-9T/3R","Studio Technologies Model 400A-9T/3R SDI-Over-Fiber Transport System","0","R 244,436.00"
"STU-M41","M41","Studio Technologies Model 41 Interface","0","R 23,751.00"
"STU-M410-3R","M410-3R","Studio Technologies Model 410-3R SDI-Over-Fiber Transport System","0","R 62,084.00"
"STU-M410-3T","M410-3T","Studio Technologies Model 410-3T SDI-Over-Fiber Transport System","0","R 68,765.00"
"STU-M410-3T/3R","M410-3T/3R","Studio Technologies Model 410-3T/3R SDI-Over-Fiber Transport System","0","R 119,016.00"
"STU-M410BMA-1","M410BMA-1","Studio Technologies Cover with QR-Gold Battery Mounting Adapter for Model 410 & Model 412 Units","0","R 3,898.00"
"STU-M410BMA-2","M410BMA-2","Studio Technologies Cover with V-Mount Battery Mounting Adapter for Model 412 Unit","0","R 3,898.00"
"STU-M410RM-1","M410RM-1","Studio Technologies Rack-Mount Front Panel for One Model 410 Unit","0","R 3,063.00"
"STU-M410RM-2","M410RM-2","Studio Technologies Rack-Mount Front Panel for Two Model 410 Units","0","R 3,063.00"
"STU-M410RM-3","M410RM-3","Studio Technologies "1/2-Rack" Front Panel for One Model 410 Unit","0","R 3,063.00"
"STU-M412RM-1","M412RM-1","Studio Technologies Rack-Mount Front Panel for One Model 412 Unit","0","R 3,063.00"
"STU-M412RM-2","M412RM-2","Studio Technologies Rack-Mount Front Panel for Two Model 412 Units","0","R 3,063.00"
"STU-M42A","M42A","Studio Technologies Model 42A Interface","0","R 30,450.00"
"STU-M440","M440","Studio Technologies Model 440 Optical Re-Launcher Card","0","R 16,565.00"
"STU-M46A","M46A","Studio Technologies Model 46A Interface","0","R 69,426.00"
"STU-M47A","M47A","Studio Technologies Model 47A Interface","0","R 88,914.00"
"STU-M48D","M48D","Studio Technologies Model 48D Dante Bridge","0","R 31,547.00"
"STU-M5101-01","M5101-01","Studio Technologies Model 5101 Power Entry Module Front Panel Mounting Version","0","R 8,213.00"
"STU-M5101-02","M5101-02","Studio Technologies Model 5101 Power Entry Module SNAPTRACK Mounting Version","0","R 8,213.00"
"STU-M5110E","M5110E","Studio Technologies Model 5110E EBU-Compatible Audio Level Version","0","R 14,616.00"
"STU-M5110E-ND","M5110E-ND","Studio Technologies Model 5110E-ND Analog Audio Outputs (no digital audio outputs) EBU-Compliant Audio Level Version","0","R 12,528.00"
"STU-M5110S","M5110S","Studio Technologies Model 5110S SMPTE-Compliant Audio Level Version","0","R 14,616.00"
"STU-M5110S-ND","M5110S-ND","Studio Technologies Model 5110S-ND Analog Audio Outputs (no digital audio outputs) SMPTE-Compliant Audio Level Version","0","R 12,528.00"
"STU-M5121E","M5121E","Studio Technologies Model 5121E EBU-Compliant Audio Level Version","0","R 14,338.00"
"STU-M5121S","M5121S","Studio Technologies Model 5121S SMPTE-Compliant Audio Level Version","0","R 14,338.00"
"STU-M5124E","M5124E","Studio Technologies Model 5124E EBU-Compliant Line Output Module","0","R 14,338.00"
"STU-M5124S","M5124S","Studio Technologies Model 5124S SMPTE-Compliant Line Output Module","0","R 14,338.00"
"STU-M5132E","M5132E","Studio Technologies Model 5132E EBU-Compliant Audio Level Version","0","R 22,133.00"
"STU-M5132S","M5132S","Studio Technologies Model 5132S SMPTE-Compliant Audio Level Version","0","R 22,133.00"
"STU-M5150","M5150","Studio Technologies Model 5150 Video Generator Module","0","R 22,133.00"
"STU-M5150-01","M5150-01","Studio Technologies Model 5150 Video Generator Module with Optical Output (1310 nm)","0","R 29,093.00"
"STU-M5150-02","M5150-02","Studio Technologies Model 5150 Video Generator Module with Optical Input/Output (1310 nm)","0","R 34,661.00"
"STU-M5152","M5152","Studio Technologies Model 5152 Video Generator/Audio Embedder Module","0","R 30,485.00"
"STU-M5152-01","M5152-01","Studio Technologies Model 5152 Video Generator/Audio Embedder Module with Optical Output (1310 nm)","0","R 38,837.00"
"STU-M5152-02","M5152-02","Studio Technologies Model 5152 Video Generator/Audio Embedder Module with Optical Input/Output (1310 nm)","0","R 43,013.00"
"STU-M5154","M5154","Studio Technologies Model 5154 Video Generator/Audio De-Embedder Module","0","R 30,485.00"
"STU-M5154-02","M5154-02","Studio Technologies Model 5154 Video Generator/Audio De-Embedder Module with Optical Input/Output (1310 nm)","0","R 43,013.00"
"STU-M5154-05","M5154-05","Studio Technologies Model 5154 Video Generator/Audio De-Embedder Module with Optical Input","0","R 38,837.00"
"STU-M5180","M5180","Studio Technologies Model 5180 Ethernet Switch Module without Optical Support","0","R 17,957.00"
"STU-M5180-01","M5180-01","Studio Technologies Model 5180 Ethernet Switch Module with Optical Transceiver (1310 nm)","0","R 22,133.00"
"STU-M5180-02X","M5180-02X","Studio Technologies Model 5180 Ethernet Switch Module with CWDM Optical Transceiver","0","R 26,309.00"
"STU-M5190","M5190","Studio Technologies Model 5190 Remote Access Module","0","R 19,349.00"
"STU-M5202","M5202","Studio Technologies Model 5202 Dante to Phones and Line Output Interface","0","R 12,059.00"
"STU-M5204","M5204","Studio Technologies Model 5204 Dual Line Input to Dante Interface","0","R 12,059.00"
"STU-M5205","M5205","Studio Technologies Model 5205 Mic/Line Input to Dante Interface","0","R 16,931.00"
"STU-M5304","M5304","Studio Technologies Model 5304 Intercom Station","0","R 24,239.00"
"STU-M5312","M5312","Studio Technologies Model 5312 Intercom Station","0","R 62,118.00"
"STU-M5401A","M5401A","Studio Technologies Model 5401A Dante Leader Clock","0","R 70,523.00"
"STU-M5402","M5402","Studio Technologies Model 5402 Dante Leader Clock with GNSS Synchronization","0","R 92,447.00"
"STU-M5412-01","M5412-01","Studio Technologies Model 5412-01 Audio Interface","0","R 65,651.00"
"STU-M5412-02","M5412-02","Studio Technologies Model 5412-02 Audio Interface","0","R 90,011.00"
"STU-M5418","M5418","Studio Technologies Model 5418 Mic/Line Interface","0","R 90,011.00"
"STU-M5421","M5421","Studio Technologies Model 5421 Dante Intercom Audio Engine","0","R 29,111.00"
"STU-M5422A-01","M5422A-01","Studio Technologies Model 5422A-01 Dante Intercom Audio Engine","0","R 58,343.00"
"STU-M5422A-02","M5422A-02","Studio Technologies Model 5422A-02 Dante Intercom Audio Engine","0","R 82,703.00"
"STU-M543D","M543D","Studio Technologies Model 543D IFB Interface","0","R 24,239.00"
"STU-M544D","M544D","Studio Technologies Model 544D Interface","0","R 19,367.00"
"STU-M545AR","M545AR","Studio Technologies Model 545AR Intercom Interface","0","R 38,855.00"
"STU-M545DC","M545DC","Studio Technologies Model 545DC Intercom Interface","0","R 38,367.00"
"STU-M545DR","M545DR","Studio Technologies Model 545DR Intercom Interface","0","R 35,931.00"
"STU-M5482-01","M5482-01","Studio Technologies Model 5482-01 Dante Bridge","0","R 72,959.00"
"STU-M5482-02","M5482-02","Studio Technologies Model 5482-02 Dante Bridge","0","R 97,319.00"
"STU-M5682-01","M5682-01","Studio Technologies Model 5682-01 ST 2110 to Dante Bridge","0","R 92,447.00"
"STU-M5682-02","M5682-02","Studio Technologies Model 5682-02 ST 2110 to Dante Bridge","0","R 116,807.00"
"STU-M72","M72","Studio Technologies Model 72 Level Meter / Interface","0","R 6,821.00"
"STU-M742A","M742A","Studio Technologies Model 742A Audio Mixer","0","R 30,450.00"
"STU-M792","M792","Studio Technologies Model 792 Central Controller","0","R 86,235.00"
"STU-M792-AND-M793","M792-AND-M793","Studio Technologies Model 792 Central Controller with Model 793 Control Console","0","R 116,928.00"
"STU-M793","M793","Studio Technologies Model 793 Control Console","0","R 30,694.00"
"STU-MBK-01","MBK-01","Studio Technologies Mounting Bracket Kit for Intercom Beltpacks","0","R 780.00"
"STU-MBK-02","MBK-02","Studio Technologies Mounting Bracket Kit for Model 5200-Series Interfaces and Model 391 Dante Alerting Unit","0","R 780.00"
"STU-PS-DC-01","PS-DC-01","Studio Technologies 12 Vdc, 5 A Power Supply","0","R 2,680.00"
"STU-PS-DC-02","PS-DC-02","Studio Technologies 12 Vdc, 1.5 A Power Supply","0","R 2,144.00"
"STU-TAB-01","TAB-01","Studio Technologies Talent Amplifier Mounting Adapter Kit","0","R 829.00"
"SYS-WAV-ELV1C-2","","Waves eMotion LV1 Classic 64-channel Digital Mixer with Ionic 24 Digital Stagebox and flightcase","0","R 219,500.00"
"SYS-WAV-ELV1C-3","","Waves eMotion LV1 Classic 64-channel Digital Mixer with 2x Ionic 24 Digital Stagebox and flightcase","0","R 274,000.00"
"SYS-YAM-DM3D-1","","Yamaha DM3-D Digital Mixing Console with Dante including Stage Plus Flightcase","0","R 36,990.00"
"SYS-YAM-DM3D-2","","Yamaha DM3-D Digital Mixing Console with Dante (no case, mixer only)","0","R 33,043.00"
"SYS-YAM-DM3S-1","","Yamaha DM3 Digital Mixing Console Standard Version including Stage Plus Flightcase","0","R 28,500.00"
"SYS-YAM-DM3S-2","","Yamaha DM3 Digital Mixing Console Standard Version (no case, mixer only)","0","R 25,217.00"
"TFL-OV30-025","TFL-OV30-025","Total Fabrications OV30 Truss (30cm Square) 0.25Mt section","0","R 2,620.00"
"TFL-OV30-050","TFL-OV30-050","Total Fabrications OV30 Truss (30cm Square) 0.5Mt section","0","R 3,124.00"
"TFL-OV30-075","TFL-OV30-075","Total Fabrications OV30 Truss (30cm Square) 0.75Mt section","0","R 3,629.00"
"TFL-OV30-100","TFL-OV30-100","Total Fabrications OV30 Truss (30cm Square) 1.0Mt section","4","R 4,133.00"
"TFL-OV30-125","TFL-OV30-125","Total Fabrications OV30 Truss (30cm Square) 1.25Mt section","0","R 4,638.00"
"TFL-OV30-150","TFL-OV30-150","Total Fabrications OV30 Truss (30cm Square) 1.5Mt section","4","R 5,141.00"
"TFL-OV30-175","TFL-OV30-175","Total Fabrications OV30 Truss (30cm Square) 1.75Mt section","0","R 5,646.00"
"TFL-OV30-200","TFL-OV30-200","Total Fabrications OV30 Truss (30cm Square) 2.0Mt section","8","R 6,151.00"
"TFL-OV30-225","TFL-OV30-225","Total Fabrications OV30 Truss (30cm Square) 2.25Mt section","0","R 6,655.00"
"TFL-OV30-250","TFL-OV30-250","Total Fabrications OV30 Truss (30cm Square) 2.5Mt section","0","R 7,160.00"
"TFL-OV30-275","TFL-OV30-275","Total Fabrications OV30 Truss (30cm Square) 2.75Mt section","0","R 7,664.00"
"TFL-OV30-300","TFL-OV30-300","Total Fabrications OV30 Truss (30cm Square) 3.0Mt section","2","R 8,168.00"
"TFL-OV30-325","TFL-OV30-325","Total Fabrications OV30 Truss (30cm Square) 3.25Mt section","0","R 8,672.00"
"TFL-OV30-350","TFL-OV30-350","Total Fabrications OV30 Truss (30cm Square) 3.5Mt section","0","R 9,177.00"
"TFL-OV30-375","TFL-OV30-375","Total Fabrications OV30 Truss (30cm Square) 3.75Mt section","0","R 9,681.00"
"TFL-OV30-400","TFL-OV30-400","Total Fabrications OV30 Truss (30cm Square) 4.0Mt section","0","R 10,186.00"
"TFL-OV30BC","TFL-OV30BC","Total Fabrications OV30 Box Corner - no couplers","12","R 6,690.00"
"WAV-1URKEAR","","Waves Rack Ears for Single 1U Half-Rack SoundGrid Devices","0","R 1,986.00"
"WAV-2URKEAR","","Waves Rack Ears for Single 2U Half-Rack SoundGrid Devices","0","R 2,489.00"
"WAV-ARBSG","","Waves Abbey Road Collection Plug-in Bundle (Delivered by Electronic Download)","0","R 4,008.00"
"WAV-AXIS","","Waves Axis Scope qualified Host (2U Half rack).","0","R 50,242.00"
"WAV-CMBEXTCHY128SB","","Waves SuperRack Extreme-C Combo for Yamaha RIVAGE PM Consoles","0","R 105,535.00"
"WAV-CMBEXTCSB","","Waves SuperRack Extreme-C Combo with SGX-C Server","0","R 81,659.00"
"WAV-CMBS1CSB","","Waves SuperRack One-C Combo with SGS1-C Server","0","R 66,579.00"
"WAV-CMBSG1CYMHSB","","Waves SuperRack One-C Combo for Yamaha Consoles","0","R 82,915.00"
"WAV-CTCRTRATK","","Waves Content Creator Audio Toolkit Plug-in Bundle (Delivered by Electronic Download)","0","R 1,733.00"
"WAV-ELV1C","","Waves eMotion LV1 Classic 64-Channel / 44 Bus Live Mixing Console","11","R 221,303.00"
"WAV-EMLV80","","Waves eMotion LV1 80-Channel Expansion (Delivered by Electronic Download)","0","R 17,483.00"
"WAV-HY128","","Waves WSG-HY128 I/O card for Supported Yamaha Rivage Consoles","0","R 25,109.00"
"WAV-IONIC16","","Waves Ionic 16 16-In /12-Out Soundgrid Stagebox","0","R 67,540.00"
"WAV-IONIC24","","Waves Ionic 24 24-In /18-Out Soundgrid Stagebox","0","R 81,518.00"
"WAV-LIVETDM","","Waves Live Bundle [57 plugins] (Delivered by Electronic Download)","0","R 17,500.00"
"WAV-LVBOXR","","Waves SuperRack LiveBox - Dante","0","R 175,909.00"
"WAV-LVPLUS","","Waves Live Plus [91 plugins] (Delivered by Electronic Download)","0","R 28,000.00"
